,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount
2080,maharashtra,2022,2,Peer-to-peer payments,470258043,1501201968773.8115
2081,maharashtra,2022,2,Recharge & bill payments,124280427,75110969246.16316
2082,maharashtra,2022,2,Financial Services,490152,559321829.4503716
2083,maharashtra,2022,2,Others,1542719,930827919.303539
2084,maharashtra,2022,3,Merchant payments,876618082,432250721734.13074
2085,maharashtra,2022,3,Peer-to-peer payments,483481713,1434565548650.9136
2086,maharashtra,2022,3,Recharge & bill payments,124545840,79360150487.36568
2087,maharashtra,2022,3,Financial Services,521362,571583115.6687979
2088,maharashtra,2022,3,Others,1222420,831183386.4681726
2089,maharashtra,2022,4,Merchant payments,1025666187,502660888415.46185
2090,maharashtra,2022,4,Peer-to-peer payments,535142126,1622619308526.9614
2091,maharashtra,2022,4,Recharge & bill payments,126118544,83576414221.03232
2092,maharashtra,2022,4,Financial Services,620124,699276779.1906543
2093,maharashtra,2022,4,Others,1228291,914951674.4842072
2094,manipur,2018,1,Recharge & bill payments,50212,6463184.554711691
2095,manipur,2018,1,Peer-to-peer payments,26382,115495173.55796441
2096,manipur,2018,1,Financial Services,2660,412579.53985461866
2097,manipur,2018,1,Merchant payments,1614,3616475.6407912206
2098,manipur,2018,1,Others,3201,2058760.6368871084
2099,manipur,2018,2,Recharge & bill payments,77991,11541247.784420915
2100,manipur,2018,2,Peer-to-peer payments,60365,232157389.7914803
2101,manipur,2018,2,Financial Services,5992,1241901.2660397931
2102,manipur,2018,2,Merchant payments,4041,5366759.827729835
2103,manipur,2018,2,Others,3332,2902422.6498233806
2104,manipur,2018,3,Peer-to-peer payments,95204,357768750.1845896
2105,manipur,2018,3,Recharge & bill payments,81323,13912990.484925149
2106,manipur,2018,3,Merchant payments,7396,9180953.977358334
2107,manipur,2018,3,Financial Services,2577,333081.6368315
2108,manipur,2018,3,Others,2758,2135468.510417797
2109,manipur,2018,4,Recharge & bill payments,113507,18898063.282383174
2110,manipur,2018,4,Peer-to-peer payments,104872,562009595.9601889
2111,manipur,2018,4,Merchant payments,13333,20685433.28430717
2112,manipur,2018,4,Financial Services,1452,307325.2437723951
2113,manipur,2018,4,Others,2946,3783141.5353601985
2114,manipur,2019,1,Peer-to-peer payments,127067,619919870.7455351
2115,manipur,2019,1,Recharge & bill payments,120000,22106830.369149238
2116,manipur,2019,1,Merchant payments,15190,14580183.380707521
2117,manipur,2019,1,Financial Services,800,174777.17283837448
2118,manipur,2019,1,Others,2352,3116398.755848917
2119,manipur,2019,2,Peer-to-peer payments,120153,679785849.1398683
2120,manipur,2019,2,Recharge & bill payments,116500,23573234.273060285
2121,manipur,2019,2,Merchant payments,18044,15996651.145700552
2122,manipur,2019,2,Financial Services,387,91955.01538259834
2123,manipur,2019,2,Others,2341,3342252.5754885403
2124,manipur,2019,3,Recharge & bill payments,180057,36634657.049143404
2125,manipur,2019,3,Peer-to-peer payments,144965,803335616.6325192
2126,manipur,2019,3,Merchant payments,17683,20490224.443041254
2127,manipur,2019,3,Financial Services,358,367865.7884662621
2128,manipur,2019,3,Others,1945,2723638.649764262
2129,manipur,2019,4,Recharge & bill payments,212136,44202546.57396081
2130,manipur,2019,4,Peer-to-peer payments,211927,1123258478.445069
2131,manipur,2019,4,Merchant payments,23094,30486780.446382143
2132,manipur,2019,4,Financial Services,548,240641.7657683481
2133,manipur,2019,4,Others,1639,2709234.857456133
2134,manipur,2020,1,Peer-to-peer payments,451733,2458093401.740467
2135,manipur,2020,1,Recharge & bill payments,285234,62688260.379548095
2136,manipur,2020,1,Merchant payments,78067,74202067.0664826
2137,manipur,2020,1,Financial Services,622,354184.4660589617
2138,manipur,2020,1,Others,3145,3252467.2243867153
2139,manipur,2020,2,Peer-to-peer payments,533206,2980242535.075443
2140,manipur,2020,2,Recharge & bill payments,450830,107589094.29890464
2141,manipur,2020,2,Merchant payments,92110,106540409.29886684
2142,manipur,2020,2,Financial Services,1676,1457570.8004862315
2143,manipur,2020,2,Others,5246,3106603.331810386
2144,manipur,2020,3,Peer-to-peer payments,774786,4301284799.331292
2145,manipur,2020,3,Recharge & bill payments,464659,113190539.14969069
2146,manipur,2020,3,Merchant payments,170653,195132026.6311202
2147,manipur,2020,3,Financial Services,1878,1593035.944066228
2148,manipur,2020,3,Others,8192,4775719.8143366445
2149,manipur,2020,4,Peer-to-peer payments,892853,5172499337.530437
2150,manipur,2020,4,Recharge & bill payments,436450,114202616.34869762
2151,manipur,2020,4,Merchant payments,289050,307902115.38207734
2152,manipur,2020,4,Financial Services,1806,2448402.9142817147
2153,manipur,2020,4,Others,7693,5172086.283260544
2154,manipur,2021,1,Peer-to-peer payments,1117829,6402367883.667423
2155,manipur,2021,1,Recharge & bill payments,796590,223955812.58644393
2156,manipur,2021,1,Merchant payments,377280,433297594.1352152
2157,manipur,2021,1,Financial Services,3398,4385333.1754908115
2158,manipur,2021,1,Others,8438,6280890.914669826
2159,manipur,2021,2,Peer-to-peer payments,1372821,7041837917.785187
2160,manipur,2021,2,Recharge & bill payments,1187952,305103750.5728581
2161,manipur,2021,2,Merchant payments,510734,531484849.4914169
2162,manipur,2021,2,Financial Services,4165,4256098.232237183
2163,manipur,2021,2,Others,10603,7145346.314942012
2164,manipur,2021,3,Peer-to-peer payments,1819423,9134806594.52819
2165,manipur,2021,3,Recharge & bill payments,1368584,367664440.53237265
2166,manipur,2021,3,Merchant payments,735707,889317377.086526
2167,manipur,2021,3,Financial Services,3460,5625517.975461649
2168,manipur,2021,3,Others,14222,9447098.78230339
2169,manipur,2021,4,Peer-to-peer payments,2199970,10998828287.529043
2170,manipur,2021,4,Recharge & bill payments,1451488,412791673.8037664
2171,manipur,2021,4,Merchant payments,1013985,1229517397.4561875
2172,manipur,2021,4,Financial Services,4671,5941100.580610943
2173,manipur,2021,4,Others,17325,11393578.842227157
2174,manipur,2022,1,Peer-to-peer payments,2517626,12169368063.4095
2175,manipur,2022,1,Recharge & bill payments,1528476,469035958.34841275
2176,manipur,2022,1,Merchant payments,1247205,1489604137.2090888
2177,manipur,2022,1,Financial Services,4878,6057615.527015026
2178,manipur,2022,1,Others,15494,10435303.87979853
2179,manipur,2022,2,Peer-to-peer payments,2843426,12704512238.809605
2180,manipur,2022,2,Merchant payments,1709547,1757831052.0706987
2181,manipur,2022,2,Recharge & bill payments,1533778,448637966.718931
2182,manipur,2022,2,Financial Services,4069,4753628.558008127
2183,manipur,2022,2,Others,14812,7175748.992065379
2184,manipur,2022,3,Peer-to-peer payments,3127266,12927705072.13747
2185,manipur,2022,3,Merchant payments,1829741,2010460357.0881667
2186,manipur,2022,3,Recharge & bill payments,1379911,432182393.84038734
2187,manipur,2022,3,Financial Services,4524,4671353.405444902
2188,manipur,2022,3,Others,11300,6411090.828254536
2189,manipur,2022,4,Peer-to-peer payments,3259645,13133729481.472115
2190,manipur,2022,4,Merchant payments,1828984,2074698993.4220653
2191,manipur,2022,4,Recharge & bill payments,1325391,406031254.0798015
2192,manipur,2022,4,Financial Services,4691,5754919.963910458
2193,manipur,2022,4,Others,9959,5742049.403589871
2194,meghalaya,2018,1,Recharge & bill payments,31857,6028476.149090356
2195,meghalaya,2018,1,Peer-to-peer payments,13274,55943496.515886314
2196,meghalaya,2018,1,Merchant payments,1605,2395888.4397623385
2197,meghalaya,2018,1,Financial Services,532,144318.2545571151
2198,meghalaya,2018,1,Others,2303,1738080.43060439
2199,meghalaya,2018,2,Recharge & bill payments,42625,9657896.164724296
2200,meghalaya,2018,2,Peer-to-peer payments,19894,101140464.66239843
2201,meghalaya,2018,2,Merchant payments,2929,3663446.436220131
2202,meghalaya,2018,2,Financial Services,592,580648.3434132106
2203,meghalaya,2018,2,Others,1817,1962212.2350756058
2204,meghalaya,2018,3,Recharge & bill payments,60625,14231601.453371253
2205,meghalaya,2018,3,Peer-to-peer payments,40832,187460582.05754715
2206,meghalaya,2018,3,Merchant payments,5802,5458930.689379572
2207,meghalaya,2018,3,Financial Services,748,552674.5783359876
2208,meghalaya,2018,3,Others,2283,2149872.755760235
2209,meghalaya,2018,4,Recharge & bill payments,82962,18100891.637344178
2210,meghalaya,2018,4,Peer-to-peer payments,58952,301941442.7059927
2211,meghalaya,2018,4,Merchant payments,15768,14434314.193342488
2212,meghalaya,2018,4,Financial Services,763,190875.18848979956
2213,meghalaya,2018,4,Others,2687,2918155.2795046642
2214,meghalaya,2019,1,Recharge & bill payments,98817,23006751.795504905
2215,meghalaya,2019,1,Peer-to-peer payments,90694,358932132.1046898
2216,meghalaya,2019,1,Merchant payments,16073,14297275.230527855
2217,meghalaya,2019,1,Financial Services,659,62335.064750311045
2218,meghalaya,2019,1,Others,2498,2738667.957962149
2219,meghalaya,2019,2,Recharge & bill payments,108812,27248605.429233357
2220,meghalaya,2019,2,Peer-to-peer payments,97407,446537199.17356837
2221,meghalaya,2019,2,Merchant payments,22588,15600927.006629137
2222,meghalaya,2019,2,Financial Services,460,106800.75308155928
2223,meghalaya,2019,2,Others,3019,3437756.744766518
2224,meghalaya,2019,3,Recharge & bill payments,155949,38916251.42165714
2225,meghalaya,2019,3,Peer-to-peer payments,116168,546221812.6889315
2226,meghalaya,2019,3,Merchant payments,31201,23461321.889810227
2227,meghalaya,2019,3,Financial Services,421,584192.9488108774
2228,meghalaya,2019,3,Others,2811,3035023.204323471
2229,meghalaya,2019,4,Recharge & bill payments,175084,43611775.02621875
2230,meghalaya,2019,4,Peer-to-peer payments,163734,670870023.4297696
2231,meghalaya,2019,4,Merchant payments,24430,25344714.50557894
2232,meghalaya,2019,4,Financial Services,382,124511.63613216748
2233,meghalaya,2019,4,Others,2351,2485447.192519395
2234,meghalaya,2020,1,Recharge & bill payments,226214,59666071.21530793
2235,meghalaya,2020,1,Peer-to-peer payments,216022,1013733312.3935763
2236,meghalaya,2020,1,Merchant payments,57245,44125206.34755945
2237,meghalaya,2020,1,Financial Services,473,402779.89033132966
2238,meghalaya,2020,1,Others,2329,2207471.061039081
2239,meghalaya,2020,2,Recharge & bill payments,382662,100570200.25271696
2240,meghalaya,2020,2,Peer-to-peer payments,202270,998750895.9111593
2241,meghalaya,2020,2,Merchant payments,46014,48980521.41595118
2242,meghalaya,2020,2,Financial Services,1186,2944583.114737345
2243,meghalaya,2020,2,Others,3263,2488953.643832149
2244,meghalaya,2020,3,Recharge & bill payments,342484,97662913.13408674
2245,meghalaya,2020,3,Peer-to-peer payments,194448,1065012681.7126106
2246,meghalaya,2020,3,Merchant payments,55595,67511647.1349487
2247,meghalaya,2020,3,Financial Services,1587,4049966.8133478058
2248,meghalaya,2020,3,Others,3465,2821792.5880408054
2249,meghalaya,2020,4,Recharge & bill payments,350006,102794647.7641504
2250,meghalaya,2020,4,Peer-to-peer payments,286252,1579858348.0670543
2251,meghalaya,2020,4,Merchant payments,111471,115136797.58942303
2252,meghalaya,2020,4,Financial Services,1809,2774557.112070617
2253,meghalaya,2020,4,Others,4470,3678221.666272167
2254,meghalaya,2021,1,Peer-to-peer payments,326993,1794745857.3188953
2255,meghalaya,2021,1,Recharge & bill payments,306634,106098525.65614726
2256,meghalaya,2021,1,Merchant payments,108805,147747773.01896822
2257,meghalaya,2021,1,Financial Services,1777,3981898.0457751974
2258,meghalaya,2021,1,Others,3437,2941223.950049905
2259,meghalaya,2021,2,Recharge & bill payments,389959,129031455.7077258
2260,meghalaya,2021,2,Peer-to-peer payments,366411,1885041503.7970467
2261,meghalaya,2021,2,Merchant payments,147406,173894963.00439677
2262,meghalaya,2021,2,Financial Services,1766,2306496.854595862
2263,meghalaya,2021,2,Others,4052,3342835.5268340455
2264,meghalaya,2021,3,Peer-to-peer payments,473274,2348008593.21644
2265,meghalaya,2021,3,Recharge & bill payments,418429,144363692.75220004
2266,meghalaya,2021,3,Merchant payments,199427,270311210.8907223
2267,meghalaya,2021,3,Financial Services,1556,2379067.1150075165
2268,meghalaya,2021,3,Others,5045,3937887.553600684
2269,meghalaya,2021,4,Peer-to-peer payments,669693,3233210261.728197
2270,meghalaya,2021,4,Recharge & bill payments,447310,165277548.45940137
2271,meghalaya,2021,4,Merchant payments,314445,442464385.0377933
2272,meghalaya,2021,4,Financial Services,1989,2464327.9242311358
2273,meghalaya,2021,4,Others,6756,5348877.036531466
2274,meghalaya,2022,1,Peer-to-peer payments,801009,3899172008.7001157
2275,meghalaya,2022,1,Recharge & bill payments,459530,192026788.60457045
2276,meghalaya,2022,1,Merchant payments,405859,563004043.9315958
2277,meghalaya,2022,1,Financial Services,2134,3019251.8598936894
2278,meghalaya,2022,1,Others,6218,5116238.235718384
2279,meghalaya,2022,2,Peer-to-peer payments,977816,4359000096.157877
2280,meghalaya,2022,2,Merchant payments,591364,714995836.5962032
2281,meghalaya,2022,2,Recharge & bill payments,467745,200896879.69103926
2282,meghalaya,2022,2,Financial Services,1880,2406087.095158501
2283,meghalaya,2022,2,Others,5844,4192522.344518611
2284,meghalaya,2022,3,Peer-to-peer payments,2050942,7796315453.507147
2285,meghalaya,2022,3,Merchant payments,1486098,1468318733.1353962
2286,meghalaya,2022,3,Recharge & bill payments,810017,330230375.9276109
2287,meghalaya,2022,3,Financial Services,3504,3106775.3857113793
2288,meghalaya,2022,3,Others,8604,5329459.165683068
2289,meghalaya,2022,4,Peer-to-peer payments,1901671,7328913724.3339405
2290,meghalaya,2022,4,Merchant payments,1334431,1381013596.832624
2291,meghalaya,2022,4,Recharge & bill payments,685678,278377945.43169147
2292,meghalaya,2022,4,Financial Services,3544,3564357.119764914
2293,meghalaya,2022,4,Others,7124,4671532.630633753
2294,mizoram,2018,1,Recharge & bill payments,10155,2199565.258913744
2295,mizoram,2018,1,Peer-to-peer payments,6845,41186717.278001666
2296,mizoram,2018,1,Merchant payments,616,1066002.1670622267
2297,mizoram,2018,1,Financial Services,260,65022.49896840689
2298,mizoram,2018,1,Others,685,709912.772844791
2299,mizoram,2018,2,Recharge & bill payments,13550,3107406.501616686
2300,mizoram,2018,2,Peer-to-peer payments,11427,77040044.25291511
2301,mizoram,2018,2,Merchant payments,1310,2368711.975892641
2302,mizoram,2018,2,Financial Services,167,60939.77304627103
2303,mizoram,2018,2,Others,597,931303.0542636234
2304,mizoram,2018,3,Peer-to-peer payments,18564,108783543.9098094
2305,mizoram,2018,3,Recharge & bill payments,17610,4050433.5962071815
2306,mizoram,2018,3,Merchant payments,2310,2952533.8004545765
2307,mizoram,2018,3,Financial Services,240,43891.23943201654
2308,mizoram,2018,3,Others,592,770335.5794872268
2309,mizoram,2018,4,Peer-to-peer payments,26212,177049162.13058332
2310,mizoram,2018,4,Recharge & bill payments,24533,5523702.976434887
2311,mizoram,2018,4,Merchant payments,3699,6911586.608122997
2312,mizoram,2018,4,Financial Services,145,35654.18337878893
2313,mizoram,2018,4,Others,653,906746.6310095722
2314,mizoram,2019,1,Peer-to-peer payments,35126,204183867.4116538
2315,mizoram,2019,1,Recharge & bill payments,30327,6760113.704148788
2316,mizoram,2019,1,Merchant payments,3984,6470456.031897823
2317,mizoram,2019,1,Financial Services,133,33512.39606736117
2318,mizoram,2019,1,Others,736,712945.8536347556
2319,mizoram,2019,2,Peer-to-peer payments,37364,233471780.00357005
2320,mizoram,2019,2,Recharge & bill payments,31903,7823562.397702506
2321,mizoram,2019,2,Merchant payments,5646,5889316.861228463
2322,mizoram,2019,2,Financial Services,80,14455.380988399309
2323,mizoram,2019,2,Others,678,817593.4915248882
2324,mizoram,2019,3,Recharge & bill payments,49073,12966806.696277115
2325,mizoram,2019,3,Peer-to-peer payments,42645,257538220.22775066
2326,mizoram,2019,3,Merchant payments,5560,7397529.021326996
2327,mizoram,2019,3,Financial Services,94,72985.31151294889
2328,mizoram,2019,3,Others,722,818358.6944744462
2329,mizoram,2019,4,Recharge & bill payments,60511,16857122.3073061
2330,mizoram,2019,4,Peer-to-peer payments,57109,341664291.4936854
2331,mizoram,2019,4,Merchant payments,6939,9451111.139352825
2332,mizoram,2019,4,Financial Services,100,20966.3333050078
2333,mizoram,2019,4,Others,580,695859.360839114
2334,mizoram,2020,1,Recharge & bill payments,85067,24356294.58523286
2335,mizoram,2020,1,Peer-to-peer payments,57916,356260523.23262954
2336,mizoram,2020,1,Merchant payments,9961,10404414.592504771
2337,mizoram,2020,1,Financial Services,119,283854.3188381147
2338,mizoram,2020,1,Others,546,772492.6204317764
2339,mizoram,2020,2,Recharge & bill payments,127592,37504550.77732091
